best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 540, 'depth_ratio': 18.0, 'time': 1.355252981185913, 'cx_gates': 1101, 'num_gates': 2301}","{'depth': 16.52, 'depth_ratio': 0.5518, 'time': 0.3899, 'cx_gates': 30.06, 'num_gates': 30.06}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,0
"{'depth': 529, 'depth_ratio': 17.06, 'time': 0.35507702827453613, 'cx_gates': 1068, 'num_gates': 2308}","{'depth': 30.2, 'depth_ratio': 0.9755, 'time': 0.005869, 'cx_gates': 38.9, 'num_gates': 38.9}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,1
"{'depth': 583, 'depth_ratio': 18.22, 'time': 0.36671018600463867, 'cx_gates': 1167, 'num_gates': 2447}","{'depth': 83.35, 'depth_ratio': 2.605, 'time': 0.378, 'cx_gates': 28.05, 'num_gates': 28.05}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,2
"{'depth': 553, 'depth_ratio': 16.76, 'time': 0.3781588077545166, 'cx_gates': 1200, 'num_gates': 2520}","{'depth': 71.45, 'depth_ratio': 2.164, 'time': 0.008227, 'cx_gates': 19.48, 'num_gates': 19.48}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,3
"{'depth': 615, 'depth_ratio': 18.09, 'time': 0.38732028007507324, 'cx_gates': 1218, 'num_gates': 2578}","{'depth': 18.28, 'depth_ratio': 0.5376, 'time': 0.007509, 'cx_gates': 30.85, 'num_gates': 30.85}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,4
"{'depth': 610, 'depth_ratio': 17.43, 'time': 0.41332483291625977, 'cx_gates': 1293, 'num_gates': 2693}","{'depth': 171.8, 'depth_ratio': 4.909, 'time': 0.4978, 'cx_gates': 56.58, 'num_gates': 56.58}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,5
"{'depth': 642, 'depth_ratio': 17.83, 'time': 1.526771068572998, 'cx_gates': 1359, 'num_gates': 2799}","{'depth': 20.33, 'depth_ratio': 0.5657, 'time': 0.4372, 'cx_gates': 32.83, 'num_gates': 32.83}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,6
"{'depth': 655, 'depth_ratio': 17.7, 'time': 0.449862003326416, 'cx_gates': 1452, 'num_gates': 2932}","{'depth': 157.7, 'depth_ratio': 4.263, 'time': 0.5647, 'cx_gates': 48.58, 'num_gates': 48.58}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,7
"{'depth': 680, 'depth_ratio': 17.89, 'time': 0.44164299964904785, 'cx_gates': 1449, 'num_gates': 2969}","{'depth': 22.03, 'depth_ratio': 0.5797, 'time': 0.5258, 'cx_gates': 44.03, 'num_gates': 44.03}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,8
"{'depth': 685, 'depth_ratio': 17.56, 'time': 0.4448528289794922, 'cx_gates': 1431, 'num_gates': 2991}","{'depth': 21.75, 'depth_ratio': 0.5585, 'time': 0.3841, 'cx_gates': 28.56, 'num_gates': 28.56}",sabre_look_0_v0.20,sabre_0.29,heavy_hex_27,9
