depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.07703709602355957,0.0,0.0,0.02299,0,1,1.06,sabre_025_crit,sabre_layout
23,34,0.04542827606201172,0.0,0.0,0.0005711,0,1,1.06,sabre_025_crit,sabre_layout
0,0,0.025808334350585938,0.0,0.0,0.0001298,0,1,1.06,sabre_025_crit,sabre_layout
14,14,0.07103180885314941,1.479,3.354,0.01695,0,1,1.06,sabre_025_crit,sabre_layout
3,3,0.024801969528198242,2.121,3.0,0.0009052,0,1,1.06,sabre_025_crit,sabre_layout
1,1,0.02100825309753418,0.0,0.0,0.0001206,0,1,1.06,sabre_025_crit,sabre_layout
2,2,0.02493906021118164,0.0,0.0,0.0003416,0,1,1.06,sabre_025_crit,sabre_layout
15,15,0.030047893524169922,2.487,2.487,0.01691,0,1,1.06,sabre_025_crit,sabre_layout
2,6,0.036254167556762695,0.0,0.0,0.001397,0,1,1.06,sabre_025_crit,sabre_layout
7,4,0.028486251831054688,3.0,3.897,0.0005421,0,1,1.06,sabre_025_crit,sabre_layout
0,0,0.030894756317138672,0.0,0.0,0.01544,0,1,1.06,sabre_025_crit,sabre_layout
2,2,0.025732040405273438,0.0,0.0,0.0008928,0,1,1.06,sabre_025_crit,sabre_layout
2,2,0.023553133010864258,0.0,0.0,0.0002599,0,1,1.06,sabre_025_crit,sabre_layout
84,84,0.05068016052246094,0.0,0.0,0.01721,0,1,1.06,sabre_025_crit,sabre_layout
78,139,0.0859217643737793,18.18,33.09,0.002874,0,1,1.06,sabre_025_crit,sabre_layout
3,3,0.025384902954101562,0.0,0.0,0.0009725,0,1,1.06,sabre_025_crit,sabre_layout
18,18,0.032447099685668945,2.773,4.5,0.001406,0,1,1.06,sabre_025_crit,sabre_layout
10,10,0.07017302513122559,1.299,1.299,0.01704,0,1,1.06,sabre_025_crit,sabre_layout
32,32,0.03872370719909668,2.487,2.121,0.001359,0,1,1.06,sabre_025_crit,sabre_layout
3,2,0.025126934051513672,0.0,0.0,0.0004035,0,1,1.06,sabre_025_crit,sabre_layout
2,4,0.029562950134277344,0.0,0.0,0.0001709,0,1,1.06,sabre_025_crit,sabre_layout
86,101,0.05183911323547363,12.6,24.77,0.0136,0,1,1.06,sabre_025_crit,sabre_layout
24,27,0.035797119140625,4.123,3.674,0.001359,0,1,1.06,sabre_025_crit,sabre_layout
10,16,0.029200315475463867,2.5,1.5,0.001196,0,1,1.06,sabre_025_crit,sabre_layout
2,2,0.025732755661010742,0.0,0.0,0.01575,0,1,1.06,sabre_025_crit,sabre_layout
3,0,0.025172948837280273,0.0,0.0,0.0001339,0,1,1.06,sabre_025_crit,sabre_layout
9,9,0.02675318717956543,1.299,1.299,0.0008516,0,1,1.06,sabre_025_crit,sabre_layout
17,17,0.028241872787475586,1.299,1.299,0.0006411,0,1,1.06,sabre_025_crit,sabre_layout
4,4,0.028044700622558594,0.0,0.0,0.0009468,0,1,1.06,sabre_025_crit,sabre_layout
9,9,0.06453609466552734,2.598,2.598,0.01619,0,1,1.06,sabre_025_crit,sabre_layout
4,7,0.031177997589111328,1.225,1.299,0.0005529,0,1,1.06,sabre_025_crit,sabre_layout
63,105,0.0806732177734375,0.0,3.897,0.008558,0,1,1.06,sabre_025_crit,sabre_layout
63,105,0.07855701446533203,0.0,3.897,0.0196,0,1,1.06,sabre_025_crit,sabre_layout
42,406,1.3702080249786377,4.416,24.5,0.02847,0,1,1.06,sabre_025_crit,sabre_layout
16,113,0.28606605529785156,6.098,12.46,0.02772,0,1,1.06,sabre_025_crit,sabre_layout
58,176,0.10772109031677246,12.32,18.55,0.004736,0,1,1.06,sabre_025_crit,sabre_layout
43,671,2.8789498805999756,4.848,47.1,0.122,0,1,1.06,sabre_025_crit,sabre_layout
21,187,0.5991401672363281,5.523,27.21,0.03905,0,1,1.06,sabre_025_crit,sabre_layout
18,162,0.39228081703186035,8.441,13.91,0.01836,0,1,1.06,sabre_025_crit,sabre_layout
52,67,0.051670074462890625,4.093,14.91,0.0031,0,1,1.06,sabre_025_crit,sabre_layout
78,123,0.09043002128601074,0.0,2.121,0.00529,0,1,1.06,sabre_025_crit,sabre_layout
20,22,0.03264904022216797,3.897,3.674,0.0002912,0,1,1.06,sabre_025_crit,sabre_layout
124,183,0.10840010643005371,4.61,4.437,0.004198,0,1,1.06,sabre_025_crit,sabre_layout
96,118,0.07471990585327148,12.18,26.96,0.003049,0,1,1.06,sabre_025_crit,sabre_layout
70,102,0.09131884574890137,12.05,15.95,0.01663,0,1,1.06,sabre_025_crit,sabre_layout
81,123,0.08155202865600586,3.391,8.078,0.003534,0,1,1.06,sabre_025_crit,sabre_layout
10,10,0.036032915115356445,0.0,0.0,0.001063,0,1,1.06,sabre_025_crit,sabre_layout
104,169,0.162398099899292,2.5,1.299,0.02212,0,1,1.06,sabre_025_crit,sabre_layout
59,102,0.06675291061401367,13.16,19.94,0.003676,0,1,1.06,sabre_025_crit,sabre_layout
104,169,0.15854692459106445,2.5,1.299,0.005778,0,1,1.06,sabre_025_crit,sabre_layout
61,76,0.06576418876647949,7.918,14.6,0.02166,0,1,1.06,sabre_025_crit,sabre_layout
36,56,0.06180691719055176,16.02,23.38,0.003525,0,1,1.06,sabre_025_crit,sabre_layout
290,544,0.2870290279388428,42.26,38.21,0.01608,0,1,1.06,sabre_025_crit,sabre_layout
50,60,0.03556513786315918,1.581,2.487,0.000369,0,1,1.06,sabre_025_crit,sabre_layout
57,60,0.05002427101135254,2.693,5.356,0.01619,0,1,1.06,sabre_025_crit,sabre_layout
7,9,0.05667901039123535,0.0,0.0,0.001452,0,1,1.06,sabre_025_crit,sabre_layout
10,4,0.032019853591918945,0.0,0.0,0.0004868,0,1,1.06,sabre_025_crit,sabre_layout
20,8,0.03389096260070801,0.0,0.0,0.01522,0,1,1.06,sabre_025_crit,sabre_layout
12,16,0.03447604179382324,3.897,4.975,0.001057,0,1,1.06,sabre_025_crit,sabre_layout
168,276,0.3635718822479248,2.598,6.538,0.04266,0,1,1.06,sabre_025_crit,sabre_layout
154,244,0.10862922668457031,12.79,27.61,0.004313,0,1,1.06,sabre_025_crit,sabre_layout
125,219,0.13466596603393555,13.91,20.83,0.004403,0,1,1.06,sabre_025_crit,sabre_layout
72,75,0.06738996505737305,7.12,5.408,0.0147,0,1,1.06,sabre_025_crit,sabre_layout
275,719,0.3471379280090332,22.5,30.7,0.01165,0,1,1.06,sabre_025_crit,sabre_layout
170,267,0.17842602729797363,20.9,37.53,0.01604,0,1,1.06,sabre_025_crit,sabre_layout
137,437,0.27338504791259766,26.32,25.66,0.03021,0,1,1.06,sabre_025_crit,sabre_layout
